📡  更新日期,#genre#
韩国|KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_w1306745753.m3u8
韩国|EBS,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8
韩国|EBS1,http://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8
韩国|EBSi,http://ebsonairios.ebs.co.kr/plus1tablet500k/tablet500k/plus1tablet500k.index.m3u8
韩国|EBS+2,http://ebsonairios.ebs.co.kr/plus2tablet500k/tablet500k/plus2tablet500k.index.m3u8
韩国|大田MBC,https://ns1.tjmbc.co.kr/live/myStream.sdp/playlist.m3u8
韩国|丽水MBC,https://5c3639aa99149.streamlock.net/live_TV/tv/playlist.m3u8
韩国|庆南昌原本部MBC,https://624a79c87201d.streamlock.net/MBCTV/TV1.stream/playlist.m3u8
韩国|木浦MBC,http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
韩国|济州MBC,https://wowza.jejumbc.com/live/tv_jejumbc/playlist.m3u8
韩国|江原岭东MBC,http://123.254.72.24:1935/tvlive/livestream2/playlist.m3u8
韩国|国防电视,http://mediaworks.dema.mil.kr:1935/live_edge/cudo.sdp/playlist.m3u8
韩国|新闻,http://moneytoday1.ktcdn.co.kr:1935/mtnlive/720/playlist.m3u8
韩国|EBS,http://ebsonairios.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8


🇭🇰港台,#genre#

凤凰资讯,http://www.erbao1981.top:8188/udp/239.76.246.134:1234
凤凰中文,http://www.erbao1981.top:8188/udp/239.76.246.135:1234

凤凰资讯,http://php.jdshipin.com:8880/xsj.php?id=phtv-info
凤凰中文,http://php.jdshipin.com:8880/xsj.php?id=phtv-cn
凤凰香港,http://php.jdshipin.com:8880/xsj.php?id=phtv-hk


凤凰资讯,http://116.162.6.191/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰中文,http://116.162.6.191/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰香港,http://116.162.6.191/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.m3u8


凤凰资讯,http://nas.jumping.wang:5555/rtp/239.93.0.118:2191
凤凰资讯,http://nas.jumping.wang:5555/rtp/239.93.1.4:2191
凤凰中文,http://nas.jumping.wang:5555/rtp/239.93.0.162:2192
凤凰中文,http://nas.jumping.wang:5555/rtp/239.93.1.9:2192


凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8


环球电视,http://zb.xzxwhcb.com:9999/hls/world.m3u8
金马影院,https://pull.kktv8.com/livekktv/128600025.flv?_t=0.03302458679376152

1905国内电影,http://live.nctv.top/5678/1905a.php?id=1905a
1905国外电影,http://live.nctv.top/5678/1905.php?id=1905b

美亚C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8

翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct4 
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3
明珠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=mzt
TVB Plus,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbp
ViuTV,http://cdn12.1678520.xyz/live/?id=viu
Viu剧集台,http://cdn12.1678520.xyz/live/?id=viu2
RTHK31,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk31
RTHK32,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk32
千禧经典台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc
Astro AOD,http://php.jdshipin.com:8880/TVOD/iptv.php?id=aod
美亚电影台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya


翡翠台,http://zsntlqj.xicp.net:8895/bysid/1.m3u8
ViuTV6,http://zsntlqj.xicp.net:8895/bysid/96.m3u8
ViuTV,http://zsntlqj.xicp.net:8895/bysid/99.m3u8
明珠台,http://zsntlqj.xicp.net:8896/bysid/2.m3u8
TVB Plus,http://zsntlqj.xicp.net:8896/bysid/82.m3u8
无线新闻,http://zsntlqj.xicp.net:8896/bysid/83.m3u8

翡翠台,http://grandprix2023.asuscomm.com:8889/bysid/1.m3u8
ViuTV6,http://grandprix2023.asuscomm.com:8889/bysid/96.m3u8
ViuTV,http://grandprix2023.asuscomm.com:8889/bysid/99.m3u8
澳视澳门,http://grandprix2023.asuscomm.com:8891/bysid/91.m3u8
澳视葡语,http://grandprix2023.asuscomm.com:8891/bysid/92.m3u8
澳门资讯,http://grandprix2023.asuscomm.com:8891/bysid/94.m3u8
澳门macau,http://grandprix2023.asuscomm.com:8891/bysid/96.m3u8
明珠台,http://grandprix2023.asuscomm.com:8892/bysid/2.m3u8
TVB Plus,http://grandprix2023.asuscomm.com:8892/bysid/82.m3u8
无线新闻,http://grandprix2023.asuscomm.com:8892/bysid/83.m3u8


翡翠台,http://nz171l122.bb60246.ctm.net:8889/bysid/1.m3u8
ViuTV6,http://nz171l122.bb60246.ctm.net:8889/bysid/96.m3u8
ViuTV,http://nz171l122.bb60246.ctm.net:8889/bysid/99.m3u8
澳视澳门,http://nz171l122.bb60246.ctm.net:8891/bysid/91.m3u8
澳视葡语,http://nz171l122.bb60246.ctm.net:8891/bysid/92.m3u8
澳门资讯,http://nz171l122.bb60246.ctm.net:8891/bysid/94.m3u8
澳门macau,http://nz171l122.bb60246.ctm.net:8891/bysid/96.m3u8
明珠台,http://nz171l122.bb60246.ctm.net:8892/bysid/2.m3u8
TVB Plus,http://nz171l122.bb60246.ctm.net:8892/bysid/82.m3u8
无线新闻,http://nz171l122.bb60246.ctm.net:8892/bysid/83.m3u8



翡翠台,http://zsntlqj.xicp.net:8895/bysid/1
翡翠台,http://grandprix2023.asuscomm.com:8889/bysid/1



明珠台,http://zsntlqj.xicp.net:8896/bysid/2
明珠台,http://nz189l149.bb27109.ctm.net:8892/bysid/2
明珠台,http://bziyunshao.synology.me:8890/bysid/2
明珠台,http://sz.l68.fun:9001/bysid/2

TVB Plus,http://php.jdshipin.com:8880/TVOD/iptv.php?id=j2
TVB Plus,http://zsntlqj.xicp.net:8896/bysid/82
TVB Plus,http://bziyunshao.synology.me:8890/bysid/82
TVB Plus,http://nz189l149.bb27109.ctm.net:8892/bysid/82


无线新闻,http://live.cooltv.top/tv/tvb.php?id=0&hq
无线新闻,http://zsntlqj.xicp.net:8896/bysid/83 
无线新闻,http://max.freevar.com/news.php?id=0&hq
无线新闻,http://170.178.177.98:27347/livehttpplay?channel_id=20123
无线新闻,http://170.178.177.98:27347/livehttpplay?channel_id=30024

无线新闻,http://live.cooltv.top/tv/tvb.php?id=0
无线新闻,http://live.cooltv.top/tv/tvb.php?id=1&hq



无线财经,http://live.cooltv.top/tv/tvb.php?id=2&hq
无线财经,http://live.cooltv.top/tv/tvb.php?id=3&hq
无线财经,http://live.cooltv.top/tv/tvb.php?id=2
无线财经,http://live.cooltv.top/tv/tvb.php?id=3


ViuTV,http://cdn12.1678520.xyz/live/?id=viu
Viu剧集台,http://cdn12.1678520.xyz/live/?id=viu2

ViuTV,http://php.jdshipin.com:8880/TVOD/iptv.php?id=viutv
ViuTV,http://grandprix2023.asuscomm.com:8889/bysid/99.m3u8
ViuTV,http://bziyunshao.synology.me:8889/bysid/99
ViuTV,http://58.176.4.57:8800/play/a00i
ViuTV,http://m.glx008.com:8000/bysid/99
ViuTV,http://feng163.com:9000/bysid/99
ViuTV,http://r.jdshipin.com/ecsRA


ViuTV6,http://grandprix2023.asuscomm.com:8889/bysid/96.m3u8
ViuTV6,http://bziyunshao.synology.me:8889/bysid/96
ViuTV6,http://58.176.4.57:8800/play/a00h
ViuTV6,http://m.glx008.com:8000/bysid/96
ViuTV6,http://170.178.177.98:27347/livehttpplay?channel_id=20132
ViuTV6,http://170.178.177.98:27347/livehttpplay?channel_id=30033


华丽台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali
华丽台,https://s2.pub/cctv-24
华丽台,http://107.174.127.132:2082/smart?user=xmaoyuefu&playurl=http://198.16.100.90:8278/Wlt/playlist.m3u8
华丽台,http://v2h.jdshipin.com/jade/jade.stream/chunklist.m3u8
华丽台,http://r.jdshipin.com/thuYX


TVB星河,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
TVB星河,https://s2.pub/cctv-16
TVB星河,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
TVB星河,http://113.64.145.195:8081/hls/135/index.m3u8
TVB星河,https://edge6a.v2h-cdn.com/xinghe/xinghe.stream/chunklist.m3u8
TVB星河,http://120.238.13.198:8000/hls/18/index.m3u8
TVB星河,http://r.jdshipin.com/sXuuD
TVB星河,http://line.gofast-tv.me:80/play/live.php?mac=00:1A:79:6F:5A:5D&stream=153506&extension=ts&play_token=oBUI7V2RM0

TVB娱乐新闻台,https://s2.pub/cctv-19
TVB娱乐新闻台,https://edge6a.v2h-cdn.com/enew/enew.stream/chunklist.m3u8
TVB娱乐新闻台,http://line.gofast-tv.me:80/play/live.php?mac=00:1A:79:6F:5A:5D&stream=153504&extension=ts&play_token=9urlq5p625
TVB娱乐新闻台,http://line.gofast-tv.me:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571188&extension=ts&play_token=p582OSpABb
TVB娱乐新闻台,http://line.gofast-tv.me:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=153398&extension=ts&play_token=TPIp3m3TjC

TVB功夫台,https://ali.hlspull.yximgs.com/live/12344.flv
TVB功夫台,https://s2.pub/cctv-20
TVB功夫台,http://v2h.jdshipin.com/asia_action/asia_action.stream/chunklist.m3u8

美亚C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8

RTHK31,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk31
RTHK32,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk32

RTHK31,http://bziyunshao.synology.me:8892/bysid/31
RTHK32,http://bziyunshao.synology.me:8892/bysid/32

RTHK31,https://rthktv31-live.akamaized.net/hls/live/2036818/RTHKTV31/stream5/streamPlaylist.m3u8
RTHK31,http://rthktv31-live.akamaized.net/hls/live/2036818/RTHKTV31/master.m3u8 
RTHK31,http://feng163.com:9002/bysid/31
RTHK31,https://rthktv31-live.akamaized.net/hls/live/2036818/RTHKTV31/stream2/streamPlaylist.m3u8
RTHK31,https://rthktv31-live.akamaized.net/hls/live/2036818/RTHKTV31/stream1/streamPlaylist.m3u8
RTHK31,https://rthktv31-live.akamaized.net/hls/live/2036818/RTHKTV31/master.m3u8


RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8
RTHK32,http://feng163.com:9002/bysid/32
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream1/streamPlaylist.m3u8
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream4/streamPlaylist.m3u8
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/master.m3u8
RTHK32,https://cdn.hklive.tv/xxxx/32/index.m3u8

HOY TV76,http://123.202.245.120:8009/bysid/76
HOY TV76,http://bziyunshao.synology.me:8891/bysid/76
HOY TV76,http://170.178.177.98:27347/livehttpplay?channel_id=30037
HOY TV76,http://feng163.com:9003/bysid/76
HOY TV76,mitv://generationnexxxt.com:19806/6aa47af091b54d618d1513b1bc23b0b9
HOY TV76,https://live.astradamy.com/hk76/index.m3u8
HOY TV76,https://hoytv-live-stream.hoy.tv/ch76/index-fhd.m3u8


HOY TV77,http://123.202.245.120:8009/bysid/77
HOY TV77,http://bziyunshao.synology.me:8891/bysid/77
HOY TV77,http://feng163.com:9003/bysid/77
HOY TV77,http://51.89.21.73:27347/livehttpplay?channel_id=20152
HOY TV77,http://r.jdshipin.com/NADme
HOY TV77,http://r.jdshipin.com/ZKpTD
HOY TV77,https://hoytv-live-stream.hoy.tv/ch77/index-fhd.m3u8


HOY TV78,http://123.202.245.120:8009/bysid/78
HOY TV78,http://bziyunshao.synology.me:8891/bysid/78
HOY TV78,http://feng163.com:9003/bysid/78
HOY TV78,mitv://generationnexxxt.com:19806/eb5a565eb80d40509f0a248018dfd337
HOY TV78,https://hoytv-live-stream.hoy.tv/ch78/index-fhd.m3u8
HOY TV78,https://cdn.hklive.tv/hls/78/index.m3u8

翡翠台,http://beishan008.asuscomm.com:8889/bysid/1.m3u8
明珠台,http://beishan008.asuscomm.com:8890/bysid/2.m3u8
TVB Plus,http://beishan008.asuscomm.com:8890/bysid/82.m3u8
无线新闻,http://beishan008.asuscomm.com:8890/bysid/83.m3u8
ViuTV,http://beishan008.asuscomm.com:8889/bysid/99.m3u8
ViuTV6,http://beishan008.asuscomm.com:8889/bysid/96.m3u8
RTHK31,http://beishan008.asuscomm.com:8892/bysid/31.m3u8
RTHK32,http://beishan008.asuscomm.com:8892/bysid/32.m3u8
HOY TV76,http://beishan008.asuscomm.com:8891/bysid/76.m3u8
HOY TV77,http://beishan008.asuscomm.com:8891/bysid/77.m3u8
HOY TV78,http://beishan008.asuscomm.com:8891/bysid/78.m3u8


星空卫视,http://nas.jumping.wang:5555/udp/239.93.0.156:2193
星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193
星空卫视,http://171.88.21.15:8888/udp/239.93.0.156:2193

莲花卫视,http://php.jdshipin.com:8880/amlh.php
莲花卫视,http://moss.hk3.345888.xyz.cdn.cloudflare.net/11/lotus.php
莲花卫视,http://epg.112114.xyz/lotus
莲花卫视,http://nettvpro.live/hls/lotustv.php

澳视澳门,http://grandprix2023.asuscomm.com:8891/bysid/91.m3u8
澳视澳门,http://nz189l149.bb27109.ctm.net:8891/bysid/91 
澳视澳门,http://61.244.22.5/ch1/ch1.live/playelist.m3u8
澳视澳门,http://r.jdshipin.com/n2YZI

澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8


中视,rtmp://220.130.201.73/sat/tv091
华视,rtmp://220.130.201.73/sat/tv111
台视,rtmp://220.130.201.73/sat/tv071
民视,rtmp://220.130.201.73/sat/tv051
纬来体育,rtmp://220.130.201.73/sat/tv721
纬来育乐,rtmp://220.130.201.73/sat/tv701
纬来日本,rtmp://220.130.201.73/sat/tv771
东森超视,rtmp://220.130.201.73/sat/tv331

台视 HD,rtmp://f13h.mine.nu/sat/tv071
中视 HD,rtmp://f13h.mine.nu/sat/tv091
华视 HD,rtmp://f13h.mine.nu/sat/tv111
民视 HD,rtmp://f13h.mine.nu/sat/tv051
TVBS新闻 HD,rtmp://f13h.mine.nu/sat/tv551
TVBS欢乐,rtmp://f13h.mine.nu/sat/tv421
东森超视,rtmp://f13h.mine.nu/sat/tv331
纬来体育,rtmp://f13h.mine.nu/sat/tv721
纬来体育,https://cloud.yumixiu768.com/tmp/123.m3u8
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
纬来日本,rtmp://f13h.mine.nu/sat/tv771
MoMo综合,rtmp://f13h.mine.nu/sat/tv761
ELEVEN1,rtmp://f13h.mine.nu/sat/tv731
ELEVEN2,rtmp://f13h.mine.nu/sat/tv741
台湾体育1,rtmp://f13h.mine.nu/sat/md011
台湾体育2,rtmp://f13h.mine.nu/sat/md051
台湾体育3,rtmp://f13h.mine.nu/sat/md021
台湾体育4,rtmp://f13h.mine.nu/sat/md041
台湾体育5,rtmp://f13h.mine.nu/sat/md031

台视 HD,rtmp://60.248.77.83/sat/tv071
中视 HD,rtmp://60.248.77.83/sat/tv091
华视 HD,rtmp://60.248.77.83/sat/tv111
民视 HD,rtmp://60.248.77.83/sat/tv051
TVBS新闻 HD,rtmp://60.248.77.83/sat/tv551
TVBS欢乐,rtmp://60.248.77.83/sat/tv421
东森超视,rtmp://60.248.77.83/sat/tv331
纬来体育,rtmp://60.248.77.83/sat/tv721
纬来育乐,rtmp://60.248.77.83/sat/tv701
纬来日本,rtmp://60.248.77.83/sat/tv771
MoMo综合,rtmp://60.248.77.83/sat/tv761
ELEVEN1,rtmp://60.248.77.83/sat/tv731
ELEVEN2,rtmp://60.248.77.83/sat/tv741
台湾体育1,rtmp://60.248.77.83/sat/md011
台湾体育2,rtmp://60.248.77.83/sat/md051
台湾体育3,rtmp://60.248.77.83/sat/md021
台湾体育4,rtmp://60.248.77.83/sat/md041
台湾体育5,rtmp://60.248.77.83/sat/md031

台视 HD,rtmp://9hv9.mine.nu/sat/tv071
中视 HD,rtmp://9hv9.mine.nu/sat/tv091
华视 HD,rtmp://9hv9.mine.nu/sat/tv111
民视 HD,rtmp://9hv9.mine.nu/sat/tv051
TVBS新闻 HD,rtmp://9hv9.mine.nu/sat/tv551
TVBS欢乐,rtmp://9hv9.mine.nu/sat/tv421
东森超视,rtmp://9hv9.mine.nu/sat/tv331
纬来体育,rtmp://9hv9.mine.nu/sat/tv721
纬来体育,https://cloud.yumixiu768.com/tmp/123.m3u8
纬来育乐,rtmp://9hv9.mine.nu/sat/tv701
纬来日本,rtmp://9hv9.mine.nu/sat/tv771
MoMo综合,rtmp://9hv9.mine.nu/sat/tv761
ELEVEN1,rtmp://9hv9.mine.nu/sat/tv731
ELEVEN2,rtmp://9hv9.mine.nu/sat/tv741
台湾体育1,rtmp://9hv9.mine.nu/sat/md011
台湾体育2,rtmp://9hv9.mine.nu/sat/md051
台湾体育3,rtmp://9hv9.mine.nu/sat/md021
台湾体育4,rtmp://9hv9.mine.nu/sat/md041
台湾体育5,rtmp://9hv9.mine.nu/sat/md031

🇨🇳数字4K,#genre#

CHC动作电影,rtsp://115.153.233.154/PLTV/88888888/224/3221226992/86128817.smil
CHC影迷电影,rtsp://115.153.233.154/PLTV/88888888/224/3221226990/86128784.smil
CHC家庭影院,rtsp://115.153.233.154/PLTV/88888888/224/3221226959/86128800.smil

CHC影迷电影,http://live.nctv.top/5678/cqyx.php?token=&id=chcgq
CHC动作电影,http://live.nctv.top/5678/cqyx.php?token=&id=chcdz
CHC家庭影院,http://live.nctv.top/5678/cqyx.php?token=&id=chcjt

CHC动作电影,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8
CHC家庭影院,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226462/1.m3u8
CHC影迷电影,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226463/1.m3u8

CHC影迷电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC动作电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8

郑铁频道,http://39.162.27.11:8081/newlive/live/hls/1/live.m3u8
人民铁道,http://39.162.27.11:8081/newlive/live/hls/2/live.m3u8

华数精彩影视,rtsp://115.153.230.145/PLTV/88888888/224/3221227052/86502219.smil
爱上4K,rtsp://115.153.230.145/PLTV/88888888/224/3221227025/86502164.smil


都市剧场,http://guany.myds.me:25852/udp/233.50.201.190:5140
游戏风云,http://guany.myds.me:25852/udp/233.50.201.183:5140
生活时尚,http://guany.myds.me:25852/udp/233.50.201.187:5140
新视觉,http://guany.myds.me:25852/udp/233.50.201.244:5140
欢笑剧场,http://guany.myds.me:25852/udp/233.50.201.189:5140
茶频道,http://guany.myds.me:25852/udp/233.50.201.188:5140
快乐垂钓,http://guany.myds.me:25852/udp/233.50.201.109:5140
优优宝贝,http://guany.myds.me:25852/udp/233.50.202.24:5140
法制天地,http://guany.myds.me:25852/udp/233.50.201.191:5140
动漫秀场,http://guany.myds.me:25852/udp/233.50.201.184:5140
乐游,http://guany.myds.me:25852/udp/233.50.201.185:5140
金色学堂,http://guany.myds.me:25852/udp/233.50.201.186:5140
BesTV,http://guany.myds.me:25852/udp/233.50.201.201:5140

CBA经典,http://live.nctv.top/5678/migu.php?id=cbajd
掼蛋精英赛,http://live.nctv.top/5678/migu.php?id=gdjys
高清大片,http://live.nctv.top/5678/migu.php?id=gqdp
和平精英赛事,http://live.nctv.top/5678/migu.php?id=hpjxss
红色轮播台,http://live.nctv.top/5678/migu.php?id=hslbt
华语乐坛最强音,http://live.nctv.top/5678/migu.php?id=hyyt
经典动画大集合,http://live.nctv.top/5678/migu.php?id=jddh
经典深圳旁边电影,http://live.nctv.top/5678/migu.php?id=jdxgdy
军事迷必看大片,http://live.nctv.top/5678/migu.php?id=jsdp
历届春晚回顾,http://live.nctv.top/5678/migu.php?id=ljcwhg
咪咕24小时体育,http://live.nctv.top/5678/migu.php?id=mg24hty
玫瑰轮播台,http://live.nctv.top/5678/migu.php?id=mglbt
NBA经典,http://live.nctv.top/5678/migu.php?id=nbajd
欧洲足球风云,http://live.nctv.top/5678/migu.php?id=ozzqfy
全民乒乓,http://live.nctv.top/5678/migu.php?id=qmpp
热剧联播,http://live.nctv.top/5678/migu.php?id=rjlb
赛事最经典,http://live.nctv.top/5678/migu.php?id=sszjd
体坛名栏汇,http://live.nctv.top/5678/migu.php?id=ttmlh
UFC格斗精选,http://live.nctv.top/5678/migu.php?id=ufcgdjx
五大联赛经典,http://live.nctv.top/5678/migu.php?id=wdlsjd
新片放映厅,http://live.nctv.top/5678/migu.php?id=xpfyt
英雄联盟赛事,http://live.nctv.top/5678/migu.php?id=yxlmss
周杰伦现场,http://live.nctv.top/5678/migu.php?id=zjlxc
最强综艺趴,http://live.nctv.top/5678/migu.php?id=zqzyp

IPTV淘精彩,http://webmail.axxe.top:4022/udp/239.3.1.178:8001
IPTV萌宠TV,http://webmail.axxe.top:4022/udp/239.3.1.102:8001
IPTV淘Baby,http://webmail.axxe.top:4022/udp/239.3.1.238:8001
IPTV淘剧场,http://webmail.axxe.top:4022/udp/239.3.1.95:8001
IPTV淘电影,http://webmail.axxe.top:4022/udp/239.3.1.250:8001
IPTV淘娱乐,http://webmail.axxe.top:4022/udp/239.3.1.100:8001

IPTV淘电影,http://218.241.192.50:8808/udp/239.3.1.250:8001
IPTV淘Baby,http://218.241.192.50:8808/udp/239.3.1.238:8001
IPTV萌宠TV,http://218.241.192.50:8808/udp/239.3.1.102:8001
IPTV淘精彩,http://218.241.192.50:8808/udp/239.3.1.178:8001
IPTV淘剧场,http://218.241.192.50:8808/udp/239.3.1.95:8001
IPTV淘娱乐,http://218.241.192.50:8808/udp/239.3.1.100:8001


浙江公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江教科影视,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江数码时代,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江频道,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8

湖南经视,http://www.yao87.com:4022/udp/239.76.253.103:9000
湖南经视,http://www.yao87.com:4022/udp/239.76.252.116:9000
湖南经视,http://www.yao87.com:4022/udp/239.76.251.86:9000
湖南经视,http://www.yao87.com:4022/udp/239.76.246.103:1234
湖南经视,http://www.yao87.com:4022/udp/239.76.245.116:1234
湖南国际,http://www.yao87.com:4022/udp/239.76.253.102:9000
湖南国际,http://www.yao87.com:4022/udp/239.76.252.240:9000
湖南国际,http://www.yao87.com:4022/udp/239.76.252.124:9000
湖南国际,http://www.yao87.com:4022/udp/239.76.246.102:1234
湖南国际,http://www.yao87.com:4022/udp/239.76.245.124:1234
湖南都市,http://www.yao87.com:4022/udp/239.76.253.104:9000
湖南都市,http://www.yao87.com:4022/udp/239.76.252.117:9000
湖南都市,http://www.yao87.com:4022/udp/239.76.245.117:1234
湖南电影,http://www.yao87.com:4022/udp/239.76.253.106:9000
湖南电影,http://www.yao87.com:4022/udp/239.76.252.119:9000
湖南电影,http://www.yao87.com:4022/udp/239.76.246.106:1234
湖南电影,http://www.yao87.com:4022/udp/239.76.245.119:1234
湖南电视剧,http://www.yao87.com:4022/udp/239.76.253.108:9000
湖南电视剧,http://www.yao87.com:4022/udp/239.76.252.118:9000
湖南电视剧,http://www.yao87.com:4022/udp/239.76.246.108:1234
